x,y
-0.4546679445181425,0.9555876194847199
2.438126310568416,9.11793759612214
-2.3328151061630917,-1.463240129718053
-0.0442493742548451,0.8173109160094784
-2.931878131395486,-1.0036107008058077
-0.18803614803524216,-0.04979336506868659
-2.662180345908976,-0.31766982098011365
-2.2870925023915687,-0.004080627300208306
-2.2948425193373705,-1.6558177313049667
0.8952618126963814,3.4727551003742536
1.4762692755925393,4.716902753653426
0.500212590582958,1.881968807172425
2.7730352908472513,10.094735981717218
-0.7507765228577759,-0.6517157369182536
-1.2857274823088356,-0.7206465712631491
2.2115947691367612,7.453290191504545
-1.6584249688832842,-0.8064348361688879
2.779335236643668,10.395903597387324
-2.927073151861102,-0.6897417089823658
2.8192729602458346,10.158914101657526
-2.7410405282965433,-1.0138151329951564
2.3468586821884267,8.825285814371332
0.16620665451779892,1.5966842288507876
2.9577887767158018,10.801057154865308
-2.557220611587607,-0.795086442296354
0.3231257064079247,2.074150085572554
2.8158152137145933,9.761335445761782
0.1385870650208929,1.558457413527306
0.7763918288115752,2.5228639140729183
1.1744921339077035,4.323999488417522
-0.27275361139336063,0.11006046520608048
0.7653484805043806,1.9211350589816838
0.5058858715386014,1.3259607816468066
2.4069480629459337,8.73463808808215
-2.727321717951253,-0.6056403084374781
-1.314220862446618,-1.2170117998004741
2.7024689044593524,10.375903128092258
2.341582703345498,7.593910153859921
-0.2660594832857224,0.4702349584280297
0.7207955868092206,2.0958562127190374
-1.335712902113204,-1.1052793796916487
-1.8712730416574321,-0.9680153494397284
-0.21780957036010706,0.1578946811080369
-0.8798866318436831,-0.5649507933536683
0.5019366711052324,2.632989957717786
-2.5335921782100908,-1.1460856284380798
2.8463688459969987,11.161491551757711
2.917264466877617,10.524891491279796
1.1889702841184704,4.34966782545296
0.21657819806472212,2.1773937643968755
-1.1428343022820335,-1.8684557333914804
1.8827701182416918,6.139504267820063
1.1083870353232754,4.11957104427318
-2.024298363930652,-1.1012274877766433
2.465563106963055,9.156199867820419
1.9352234575390135,6.4409992370247435
2.6987994797515444,10.082653169193142
1.3543170503301596,4.547882819371771
0.6804911756147392,3.176407502104147
-0.49054178225628675,0.26644247720762015
2.5963709001240796,9.732114056791321
2.19638333700245,7.598878072474675
-2.7286879793628636,-0.9783100264022804
-2.841798153016488,-0.8619670286988252
-0.7412197987317022,-0.010510131258323396
1.8633199846909978,6.252128411646295
2.9236567758896665,11.266085451830321
-2.097498653378831,0.04245339302806217
0.5647842921128108,2.724621584250152
-0.7146548602138711,-0.33695570189800905
2.819486386887619,11.214331477779512
2.0527135388142526,7.008205827333396
2.0299722282668267,6.10127581271202
-0.18784104123017809,0.1379168904661605
-0.5110829859740091,-0.8269590231848916
-1.3595575684157626,-0.970673487933889
-2.6617470200944373,-0.7718362511032903
2.188334257530319,8.609290582538666
1.8774060547804652,6.680602543706187
2.998306039716784,11.38198136893021
2.9798210224434323,11.814011498376521
0.3325902336157647,0.6149209444758812
1.613924491083063,5.648032392679271
2.668594379294568,10.283319336133898
2.097884344064469,6.657034925774421
-1.515911389540814,-0.3109520870083826
-0.2967351881394391,0.619803713408403
-2.22504350909103,-1.1823216664583986
2.7243061635523347,10.475925296542432
0.6370478067052803,3.6123569963267625
-1.6281431669792237,-0.8399281203386317
1.0302041064351402,3.715178756478361
0.708769442747375,2.43903549721084
-0.8510236918029568,-0.7648489063333425
-2.318654446802226,-0.5340617634944608
1.0294391735567974,3.160708940185812
0.12184620542275981,1.2868987783431785
1.633910350413836,5.3638234940398455
0.12098100667196032,1.4887701282047971
2.1130890019112405,7.625581621465075
0.31144103264691303,2.1901497958308633
0.3656278292123174,1.5430893137445172
2.25992161595007,7.938528619372641
-0.5791028027256178,-0.4799074352800563
-2.195908629296156,-1.2029565345217068
-2.827303942119966,-0.46913384715395556
1.5308235340417138,5.611851722594084
0.721857308120788,2.243170940796458
1.2244786085953416,4.633434108697306
-1.7222150309465356,-0.28359882608150744
-2.1817711464793814,-0.7767621735419352
-2.9127320059927087,0.35493776366077034
-0.8964746471604181,-0.7780104973719246
0.5395061211277987,1.6022183179670706
-0.6465357294016059,-0.9734273585589177
-0.3751504678576256,1.068090156796238
2.4249521669624903,9.11728366813005
-0.9104671978601981,-0.43425147198592323
0.08393693495886456,1.3113808876027835
1.7019180764468587,5.289354198712816
-0.620743306072379,1.1740505036804887
0.7325202013672412,2.7979439164276476
2.1741822524804713,7.766596135763916
2.6971237419458527,10.39436903552505
-2.1175591144257724,-0.7525853114393575
2.559525750968966,9.506579549014122
-0.04730224152277085,0.5112770402583415
-1.45053367020625,-0.613309197643495
-0.24518546257043194,1.4806992786245914
2.8801954517128623,11.580863846536943
-0.04429143604278263,1.7089913068874991
